UID,HPSA Name,Designation Type,HPSA Score,Primary State Abbreviation,HPSA Status,HPSA Designation Date,HPSA Designation Last Update Date,Withdrawn Date,County Name,Metropolitan Indicator,HPSA Population Type,HPSA Degree of Shortage,# of FTEs Short,HPSA Designation Population,% of Population Below 100% Poverty,Street Address,CITY,ZIP Code,Primary HHS Region Name,Rural Status,Longitude,Latitude
6129991274,Marion Correctional Institution,Correctional Facility,6,FL,Proposed For Withdrawal,3/12/1999,12/28/2018,,Marion County,Unknown,,0.1,1.56,2606,,3269 NW 105th St,Ocala,34475-1328,Region IV,Non-Rural,-82.17769031,29.30601869
6124806400,Polk Correctional Institution,Correctional Facility,6,FL,Designated,3/12/1999,9/25/2018,,Polk County,Unknown,,6,1.95,3820,,10800 Evans Rd,Polk City,33868-6925,Region IV,Non-Rural,-81.77814742,28.18982053
6123422925,Calhoun Correctional Institution,Correctional Facility,3,FL,Designated,3/12/1999,11/30/2018,,Calhoun County,Unknown,,3,0.43,2443,,19562 SE Institution Dr,Blountstown,32424-5156,Region IV,Rural,-85.0634308,30.40850552
6129991252,Charlotte Correctional Institute,Correctional Facility,3,FL,Proposed For Withdrawal,3/12/1999,12/28/2018,,Charlotte County,Unknown,,3,0.11,971,,33123 Oil Well Rd,Punta Gorda,33955-9701,Region IV,Rural,-81.90582692,26.81062294
6124974309,Century Correctional Institution,Correctional Facility,3,FL,Designated,3/12/1999,8/22/2016,,Escambia County,Unknown,,3,0,1200,,400 Tedder Rd,Century,32535-3659,Region IV,Non-Rural,-87.29175132,30.95590049
6129884501,Lancaster Correctional Institution,Correctional Facility,3,FL,Designated,3/12/1999,7/6/2018,,Gilchrist County,Unknown,,3,0.52,1679,,3449 SW STATE,Trenton,32693,Region IV,Non-Rural,-82.81901489,29.6141641
6124712065,Hamilton Correctional Institution,Correctional Facility,3,FL,Designated,3/12/1999,7/6/2018,,Hamilton County,Unknown,,3,0.95,3225,,5205 SW 99th Ave,Jasper,32052-3713,Region IV,Rural,-82.98062487,30.48700547
6127758397,Hardee Correctional Institution,Correctional Facility,3,FL,Designated,3/12/1999,7/6/2018,,Hardee County,Unknown,,3,0.4,2405,,6901 State Road 62,Bowling Green,33834-8976,Region IV,Rural,-82.00956008,27.59495853
6123378444,Madison Correctional Institution,Correctional Facility,3,FL,Designated,3/12/1999,7/6/2018,,Madison County,Unknown,,3,0.91,2986,,382 SW Mci Way,Madison,32340-4430,Region IV,Rural,-83.42086227,30.44283803
6129991276,Okaloosa Correctional Institution,Correctional Facility,3,FL,Proposed For Withdrawal,3/12/1999,12/28/2018,,Miami-Dade County,Unknown,,0.5,0.5,1945,,16555 NW 25th Ave,Opa Locka,33054-6583,Region IV,Non-Rural,-80.24260043,25.92488588
6125076253,Dade Correctional Institution,Correctional Facility,3,FL,Designated,3/12/1999,7/6/2018,,Miami-Dade County,Unknown,,3,1.17,3550,,19000 SW 377th St,Florida City,33034-6405,Region IV,Non-Rural,-80.49847233,25.41367382
6124812658,Sumter Correctional Institution,Correctional Facility,3,FL,Designated,3/12/1999,10/19/2018,,Sumter County,Unknown,,3,0.82,3026,,9544 C 476B,Bushnell,33513-8612,Region IV,Rural,-82.20349178,28.61747163
6129991281,Reception and Medical Center (Rmc),Correctional Facility,3,FL,Proposed For Withdrawal,3/12/1999,12/28/2018,,Union County,Unknown,,4.3,4.79,14378,,7765 S County Road 231,Lake Butler,32054-5721,Region IV,Rural,-82.35563851,29.98772248
6129991268,Apalachee Correctional Institution,Correctional Facility,0,FL,Withdrawn,3/12/1999,6/25/2014,6/25/2014,Jackson County,Non-Metropolitan,,,-0.39,,,35 Apalachee Dr,Sneads,32460-4166,Region IV,Rural,-84.88008197,30.702345
6129991277,Central Florida Reception Center,Correctional Facility,0,FL,Withdrawn,3/12/1999,6/25/2014,6/25/2014,Orange County,Metropolitan,,,-0.13,,,7000 H C Kelley Rd,Orlando,32831-2518,Region IV,Non-Rural,-81.15384048,28.46295551
6129991278,Zephyrhills Correctional Institution,Correctional Facility,0,FL,Withdrawn,3/12/1999,6/25/2014,6/25/2014,Pasco County,Metropolitan,,,-0.07,,,2739 Gall Blvd,Zephyrhills,33541-9701,Region IV,Non-Rural,-82.19616425,28.1974489
6129991266,River Junction Correctional Institution,Correctional Facility,0,FL,Withdrawn,3/12/1999,11/3/2011,11/3/2011,,Non-Metropolitan,,,0.6,,,,,,Region IV,Unknown,-81.68864878,28.56604489
6129991265,Indian River Correctional Institution,Correctional Facility,0,FL,Withdrawn,3/12/1999,11/3/2011,11/3/2011,,Non-Metropolitan,,,0.7,,,,,,Region IV,Unknown,-81.68864878,28.56604489
6129991262,Hendry Correctional Institution,Correctional Facility,0,FL,Withdrawn,3/12/1999,11/3/2011,11/3/2011,,Non-Metropolitan,,,1.1,,,,,,Region IV,Unknown,-81.68864878,28.56604489
6129991255,South Florida Reception Center,Correctional Facility,0,FL,Withdrawn,3/12/1999,11/3/2011,11/3/2011,,Metropolitan,,,13,,,,,,Region IV,Unknown,-81.68864878,28.56604489
6129991249,Brevard Correctional Institution,Correctional Facility,0,FL,Withdrawn,3/12/1999,11/3/2011,11/3/2011,,Metropolitan,,,-0.33,,,,,,Region IV,Unknown,-81.68864878,28.56604489
6129991248,Florida State Prison,Correctional Facility,0,FL,Withdrawn,3/12/1999,11/3/2011,11/3/2011,,Metropolitan,,,-1.41,,,,,,Region IV,Unknown,-81.68864878,28.56604489
6129991247,Lawtey Correctional Institution,Correctional Facility,0,FL,Withdrawn,3/12/1999,11/3/2011,11/3/2011,,Metropolitan,,,0,,,,,,Region IV,Unknown,-81.68864878,28.56604489
6129991246,Community Health Centers of Pinellas,Correctional Facility,0,FL,Withdrawn,3/12/1999,11/3/2011,11/3/2011,,Metropolitan,,,0,,,,,,Region IV,Unknown,-81.68864878,28.56604489
6489994840,Beto Prison,Correctional Facility,0,TX,Withdrawn,3/31/1999,6/29/2012,6/29/2012,Anderson County,Non-Metropolitan,,,1.1,,,1391 Fm 3328,Tennessee Colony,75880-5000,Region VI,Rural,-95.82704568,31.76080713
6489994842,McConnell Prison,Correctional Facility,0,TX,Withdrawn,3/31/1999,6/29/2012,6/29/2012,Bee County,Non-Metropolitan,,,0.2,,,3001 Emily Dr,Beeville,78102-8696,Region VI,Rural,-97.72042072,28.37321442
6489994839,Mountain View Prison,Correctional Facility,0,TX,Withdrawn,3/31/1999,6/29/2012,6/29/2012,Coryell County,Non-Metropolitan,,,0.2,,,2305 Ransom Rd,Gatesville,76528-2962,Region VI,Rural,-97.73019069,31.48534225
642999425Y,Community Action Medical Services Corporation,Federally Qualified Health Center Look A Like,0,PA,Withdrawn,4/22/1999,10/1/2008,,Fayette County,Non-Metropolitan,,,0,,,140 N Beeson Ave,Uniontown,15401-2937,Region III,Non-Rural,-79.72546681,39.90610466
6139991322,"Procare at Midtown, Inc.",Other Facility,0,GA,Withdrawn,6/30/1999,11/3/2011,11/3/2011,,Metropolitan,,,0,,,,,,Region IV,Unknown,-83.4445344,32.64832455
6131527963,Dodge State Prison,Correctional Facility,12,GA,Designated,7/29/1999,8/9/2018,,Dodge County,Unknown,,12,1.49,2232,,2971 Old Bethel Rd,Chester,31012-2659,Region IV,Rural,-83.16388228,32.3906921
6139991325,Hancock State Prison,Correctional Facility,12,GA,Proposed For Withdrawal,7/29/1999,12/28/2018,,Hancock County,Unknown,,0.4,0.07,1420,,701 Prison Blvd,Sparta,31087-8133,Region IV,Rural,-82.948361,33.24369089
6139991330,Wilcox State Prison,Correctional Facility,12,GA,Proposed For Withdrawal,7/29/1999,12/28/2018,,Wilcox County,Unknown,,0.2,1.41,3612,,472 Broad St S,Abbeville,31001-4451,Region IV,Rural,-83.30658043,31.98663954
6139991326,Georgia Diagnostic Prison,Correctional Facility,6,GA,Proposed For Withdrawal,7/29/1999,12/28/2018,,Butts County,Unknown,,9.2,10.13,18200,,2978 Highway 36 W,Jackson,30233-6150,Region IV,Non-Rural,-84.0522621,33.21505593
6139991323,Calhoun State Prison,Correctional Facility,6,GA,Proposed For Withdrawal,7/29/1999,12/28/2018,,Calhoun County,Unknown,,1.8,1.43,3269,,27823 Main St,Morgan,39866-3716,Region IV,Rural,-84.60823614,31.53773512
6139991327,Metro State Prison,Correctional Facility,6,GA,Withdrawn,7/29/1999,6/27/2013,6/27/2013,DeKalb County,Metropolitan,,,1.29,,,1301 Constitution Rd SE,Atlanta,30316-4603,Region IV,Non-Rural,-84.33646374,33.68905653
6139991329,Phillips State Prison,Correctional Facility,0,GA,Withdrawn,7/29/1999,11/3/2011,11/3/2011,,Metropolitan,,,0.1,,,,,,Region IV,Unknown,-83.4445344,32.64832455
6139991328,Middle Georgia Corrections Complex,Correctional Facility,0,GA,Withdrawn,7/29/1999,11/3/2011,11/3/2011,,Metropolitan,,,5.1,,,,,,Region IV,Unknown,-83.4445344,32.64832455
6086446315,Denver Reception and Diagnostic Center,Correctional Facility,6,CO,Designated,9/2/1999,8/31/2018,,Denver County,Unknown,,6,24.14,37806,,10990 Smith Rd,Denver,80239-3262,Region VIII,Non-Rural,-104.866054,39.76844082
6082270796,Fremont Correctional Facility,Correctional Facility,3,CO,Designated,9/2/1999,8/29/2018,,Fremont County,Unknown,,3,0.47,2060,,US-50 E & Evans Rd,Canon City,81212,Region VIII,Rural,-105.1558515,38.447946
6081759605,Colorado State Penitentiary,Correctional Facility,3,CO,Designated,9/2/1999,8/29/2018,,Fremont County,Unknown,,3,0.21,912,,Evans Rd,Canon City,81212,Region VIII,Rural,-105.1576058,38.42963012
6089990818,Centennial Correctional Facility,Correctional Facility,0,CO,Proposed For Withdrawal,9/2/1999,8/24/2018,,Fremont County,Unknown,,0.1,-0.04,997,,US-50 E & Evans Rd,Canon City,81212,Region VIII,Rural,-105.1558515,38.447946
6089990820,Denver Women's Correctional Facility,Correctional Facility,0,CO,Withdrawn,9/2/1999,11/3/2011,11/3/2011,,Metropolitan,,,0.2,,,,,,Region VIII,Unknown,-105.5478164,38.99855056
6089990815,Colorado Territorial Correctional Facility,Correctional Facility,0,CO,Withdrawn,9/2/1999,11/3/2011,11/3/2011,,Non-Metropolitan,,,0.5,,,,,,Region VIII,Unknown,-105.5478164,38.99855056
6139991334,Smyrna Health Center,Other Facility,0,GA,Withdrawn,11/10/1999,11/3/2011,11/3/2011,,Metropolitan,,,0,,,,,,Region IV,Unknown,-83.4445344,32.64832455
6139991333,Douglas Health Center,Other Facility,0,GA,Withdrawn,11/10/1999,11/3/2011,11/3/2011,,Metropolitan,,,0,,,,,,Region IV,Unknown,-83.4445344,32.64832455
6139991332,Marietta Health Center,Other Facility,0,GA,Withdrawn,11/10/1999,9/15/2000,9/15/2000,,Metropolitan,,,0,,,,,,Region IV,Unknown,-83.4445344,32.64832455
6419994145,Snake River Correctional Institution,Correctional Facility,6,OR,Proposed For Withdrawal,12/15/1999,12/28/2018,,Malheur County,Unknown,,0.2,1.97,4297,,777 Stanton Blvd,Ontario,97914-8335,Region X,Rural,-117.0610419,44.08250053
6336401555,State Prison for Men - Concord,Correctional Facility,3,NH,Designated,3/6/2000,7/6/2018,,Merrimack County,Unknown,,3,0.02,2189,,291 N State St,Concord,03301-3227,Region I,Rural,-71.55824544,43.22871153
6339993304,State Correctional Institution - Laconia,Correctional Facility,0,NH,Withdrawn,3/6/2000,11/3/2011,11/3/2011,,Non-Metropolitan,,,0.1,,,,,,Region I,Unknown,-71.57759673,43.68552524
6539995343,Twin Rivers Correctional Center,Correctional Facility,0,WA,Withdrawn,4/20/2000,11/3/2011,11/3/2011,,Metropolitan,,,0.8,,,,,,Region X,Unknown,-120.5562632,47.41125184
6129991294,Pinellas County Correctional Institution,Correctional Facility,0,FL,Withdrawn,9/13/2000,11/3/2011,11/3/2011,,Metropolitan,,,11.7,,,,,,Region IV,Unknown,-81.68864878,28.56604489
6499994929,Central Utah Correctional Facility,Correctional Facility,3,UT,Proposed For Withdrawal,11/24/2000,12/28/2018,,Sanpete County,Unknown,,0.3,0.16,3088,,255 E 300th N,Gunnison,84634,Region VIII,Rural,-111.81533,39.15181
6389993804,Family Health Care Center,Other Facility,0,ND,Withdrawn,11/27/2000,10/14/2005,10/14/2005,,Non-Metropolitan,,,0,,,,,,Region VIII,Unknown,-100.4693874,47.44627334
6179991747,Milestone Dental Clinic,Other Facility,17,IL,Withdrawn,12/10/2000,7/2/2018,7/2/2018,Winnebago County,Unknown,,,0,,,275 N Phelps Ave,Rockford,61108-2434,Region V,Non-Rural,-89.00399202,42.26779948
6239992396,Guilford Medical Associates,Rural Health Clinic,22,ME,Designated,1/4/2001,4/6/2017,,Piscataquis County,Non-Metropolitan,,,0,,,3 Park St,Guilford,04443-6383,Region I,Rural,-69.37985497,45.16688236
6288787679,South Mississippi Correctional Institution,Correctional Facility,12,MS,Designated,1/16/2001,7/23/2018,,Greene County,Unknown,,3,0.91,3159,,22689 HWY 63NORTH,Leakesville,39451,Region IV,Rural,-88.55505219,31.1557651
6287727425,Central Mississippi Correctional Facility,Correctional Facility,6,MS,Designated,1/16/2001,9/11/2018,,Rankin County,Unknown,,6,5.62,11668,,3794 Highway 468 W,Pearl,39208-9008,Region IV,Non-Rural,-90.05787528,32.23106803
6139991336,Good Samaritan Health Center,Other Facility,0,GA,Withdrawn,1/31/2001,6/29/2012,6/29/2012,Fulton County,Metropolitan,,,0,,,1015 Donald Lee Hollowell Pkwy NW,Atlanta,30318-6653,Region IV,Non-Rural,-84.42054063,33.77321146
6239992398,Dexter Internal Medicine,Rural Health Clinic,22,ME,Designated,4/1/2001,1/25/2013,,Penobscot County,Non-Metropolitan,,,0,,,41 High St,Dexter,04930-1311,Region I,Rural,-69.28729132,45.02168865
6239992395,Milo Family Practice,Rural Health Clinic,22,ME,Designated,4/1/2001,4/6/2017,,Piscataquis County,Non-Metropolitan,,,0,,,135 Park St,Milo,04463-1729,Region I,Rural,-68.99174868,45.26414101
6239992397,Corinna Family Practice,Rural Health Clinic,18,ME,Designated,4/1/2001,6/8/2012,,Penobscot County,Non-Metropolitan,,,0,,,110 Dexter Rd,Corinna,04928-3314,Region I,Non-Rural,-69.25529087,44.92810931
6239992394,Dover-Foxcroft Family Medicine,Rural Health Clinic,16,ME,Designated,4/1/2001,4/6/2017,,Piscataquis County,Non-Metropolitan,,,0,,,891 W Main St Ste 200,Dover Foxcroft,04426-1060,Region I,Rural,-69.23773843,45.18655746
6239992399,Dexter Family Practice,Rural Health Clinic,16,ME,Designated,4/1/2001,12/17/2014,,Somerset County,Non-Metropolitan,,,0,,,24 Main St,Dexter,04930-1375,Region I,Rural,-69.37172186,44.99122971
6384734589,North Dakota State Penitentiary,Correctional Facility,3,ND,Designated,4/10/2001,12/27/2017,,Burleigh County,Unknown,,3,0.43,2078,,3100 Railroad Ave,Bismarck,58501-5011,Region VIII,Non-Rural,-100.7413167,46.79823931
6519995133,Free Clinic of Central Virginia,Other Facility,0,VA,Withdrawn,6/4/2001,11/3/2011,11/3/2011,,Non-Metropolitan,,,0,,,,,,Region III,Unknown,-78.69794871,37.5128205
617999170F,Bridgview Dental Clinic,Other Facility,0,IL,Withdrawn,6/27/2001,11/3/2011,11/3/2011,,Metropolitan,,,0,,,,,,Region V,Unknown,-89.1586509,40.11404657
6159991533,Hui Malama-Ola Noa O'Iwi,Federally Qualified Health Center,0,HI,Withdrawn,8/1/2001,5/1/2013,,Hawaii County,Non-Metropolitan,,,0,,,69A Railroad Ave,Hilo,96720-4564,Region IX,Rural,-155.0611062,19.70720153
6139991350,Washington State Prison,Correctional Facility,12,GA,Withdrawn,9/10/2001,6/27/2013,6/27/2013,Washington County,Non-Metropolitan,,,1,,,GA Highway 24 E,Davisboro,31018,Region IV,Rural,-82.60800685,32.98738026
6083979202,Sterling Correctional Facility,Correctional Facility,6,CO,Designated,10/23/2001,8/2/2018,,Logan County,Unknown,,6,1.49,2648,,12101 Highway 61,Sterling,80751-8428,Region VIII,Rural,-103.1574318,40.61378028
617999170M,Cook County Correctional Institution,Correctional Facility,0,IL,Withdrawn,12/10/2001,11/3/2011,11/3/2011,,Metropolitan,,,0,,,,,,Region V,Unknown,-89.1586509,40.11404657
612999123T,Immigration and Customs Enforcement - Krome,Correctional Facility,0,FL,Withdrawn,12/13/2001,3/15/2011,3/15/2011,,Metropolitan,,,1.9,,,,,,Region IV,Unknown,-81.68864878,28.56604489
612999128Q,Family Practice Center of Avon Park,Rural Health Clinic,8,FL,Designated,1/1/2002,1/1/2002,,Highlands County,Non-Metropolitan,,,0,,,1006 W Pleasant St,Avon Park,33825-2966,Region IV,Non-Rural,-81.5131035,27.5992275
63699936F5,"Hunts Point Multi-Service Center, Inc.",Federally Qualified Health Center Look A Like,0,NY,Designated,1/1/2002,1/1/2002,,Bronx County,Metropolitan,,,0,,,754 E 151st St,Bronx,10455-3267,Region II,Non-Rural,-73.90704929,40.81476686
64899948MM,Travis County Healthcare District/Dba Communitycar,Federally Qualified Health Center,13,TX,Designated,2/1/2002,4/18/2014,,Travis County,Metropolitan,,,0,1,,1111 E Cesar Chavez St,Austin,78702-4209,Region VI,Non-Rural,-97.73290343,30.25995874
6049990445,Arizona State Prison Complex-Perryville,Correctional Facility,3,AZ,Withdrawn,3/13/2002,6/25/2014,6/25/2014,Maricopa County,Metropolitan,,,1.51,,,2105 N Citrus Rd,Goodyear,85395-9204,Region IX,Non-Rural,-112.4441066,33.4684135
6044084368,CF-Arizona State Prison-Phoenix,Correctional Facility,12,AZ,Designated,3/15/2002,10/26/2018,,Maricopa County,Unknown,,12,2.31,3467,,2500 E Van Buren St,Phoenix,85008-6037,Region IX,Non-Rural,-112.0259025,33.45135352
6049990447,Arizona State Prison - Tucson,Correctional Facility,12,AZ,Proposed For Withdrawal,3/15/2002,12/27/2018,,Pima County,Unknown,,0,7.06,13443,,10000 S Wilmot Rd,Tucson,85756-8699,Region IX,Non-Rural,-110.8580134,32.07532477
6049990449,Arizona State Prison - Winslow,Correctional Facility,18,AZ,Proposed For Withdrawal,3/22/2002,12/27/2018,,Navajo County,Unknown,,0.7,3.13,6128,,2100 S Highway 87,Winslow,86047-9789,Region IX,Rural,-110.7146211,34.98507126
6049990450,Arizona State Prison - Safford,Correctional Facility,15,AZ,Proposed For Withdrawal,3/22/2002,12/27/2018,,Graham County,Unknown,,1,3.09,5378,,896 S Cook Rd,Safford,85546-7526,Region IX,Rural,-109.5624755,32.83093555
6049369687,CF-Arizona State Prison-Douglas,Correctional Facility,3,AZ,Designated,3/22/2002,11/30/2018,,Cochise County,Unknown,,3,0.21,1964,,6911 N Bdi Blvd,Douglas,85607-6202,Region IX,Rural,-109.5956155,31.45488646
6044743536,CF-Arizona State Prison-Yuma,Correctional Facility,12,AZ,Designated,3/25/2002,12/26/2018,,Yuma County,Unknown,,3,0.63,5151,,7125 E Juan Sanchez Blvd,San Luis,85349,Region IX,Non-Rural,-114.6481878,32.4958092
606999061W,Immigration and Customs Enforcement Medical Facili,Correctional Facility,0,CA,Withdrawn,5/7/2002,8/9/2004,8/9/2004,,Non-Metropolitan,,,0,,,,,,Region IX,Unknown,-119.27023,36.37410569
6409994090,Mary Mahoney Health Center @ Langston,Federally Qualified Health Center,18,OK,Designated,6/1/2002,6/1/2002,,Logan County,Metropolitan,,,0,,,300 N Martin Luther King Ave,Coyle,73027,Region VI,Non-Rural,-97.25190198,35.94421026
6361544553,Metropolitan Correctional Center (Metropolitan Correctional Center) - New York,Correctional Facility,12,NY,Designated,6/7/2002,11/30/2018,,New York County,Unknown,,12,2.42,3627,,150 Park Row,New York,10007-1704,Region II,Non-Rural,-74.00154568,40.71289617
6368781298,Federal Correctional Institution - Otisville,Correctional Facility,12,NY,Proposed For Withdrawal,6/7/2002,12/28/2018,,Orange County,Unknown,,12,0.52,778,,Two Mile Dr,Otisville,10963,Region II,Non-Rural,-74.53558843,41.48262261
6369993679,Metropolitan Detention Center Brooklyn,Correctional Facility,0,NY,Withdrawn,6/7/2002,2/27/2007,2/27/2007,,Metropolitan,,,0,,,,,,Region II,Unknown,-75.61070144,42.93708397
60699906D8,Federal Correctional Institution - Dublin,Correctional Facility,12,CA,Proposed For Withdrawal,6/14/2002,12/28/2018,,Alameda County,Unknown,,1,0.78,1176,,5701 8th St,Dublin,94568-3305,Region IX,Non-Rural,-121.9053544,37.71620936
6063495948,Metropolitan Detention Center-Los Angeles,Correctional Facility,12,CA,Proposed For Withdrawal,6/14/2002,12/28/2018,,Los Angeles County,Unknown,,12,3.23,4843,,535 N Alameda St,Los Angeles,90012-3405,Region IX,Non-Rural,-118.2380071,34.05334564
6063326905,Federal Correctional Complex-Victorville,Correctional Facility,12,CA,Proposed For Withdrawal,6/14/2002,12/28/2018,,San Bernardino County,Unknown,,12,11.04,16565,,13777 Air Expressway Blvd,Victorville,92394-0510,Region IX,Non-Rural,-117.3483693,34.5686096
6063893974,Metropolitan Correctional Center-San Diego,Correctional Facility,12,CA,Proposed For Withdrawal,6/14/2002,12/28/2018,,San Diego County,Unknown,,12,5.11,7670,,808 Union St,San Diego,92101-6030,Region IX,Non-Rural,-117.1656556,32.713947
60699906D9,Federal Correctional Institution - Lompoc,Correctional Facility,0,CA,Withdrawn,6/14/2002,1/22/2007,1/22/2007,,Metropolitan,,,0,,,,,,Region IX,Unknown,-119.27023,36.37410569
6063328648,United States Penitentiary-Atwater,Correctional Facility,12,CA,Proposed For Withdrawal,6/18/2002,12/28/2018,,Merced County,Unknown,,12,1.66,2483,,1 Federal Way,Atwater,95301-5174,Region IX,Non-Rural,-120.55913,37.38297397
6291213475,Mcfp-Springfield,Correctional Facility,12,MO,Proposed For Withdrawal,6/24/2002,12/28/2018,,Greene County,Unknown,,12,1.94,2910,,1900 W Sunshine St,Springfield,65807-2240,Region VII,Non-Rural,-93.31878821,37.18246786
